,STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
16829,108,2020-01-01 10:20:02,2020-01-01 10:16:29,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16830,108,2020-01-01 10:25:02,2020-01-01 10:16:29,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16831,108,2020-01-01 10:30:02,2020-01-01 10:26:38,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16832,108,2020-01-01 10:35:02,2020-01-01 10:26:38,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16833,108,2020-01-01 10:40:27,2020-01-01 10:36:47,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16834,108,2020-01-01 10:45:02,2020-01-01 10:36:47,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16835,108,2020-01-01 10:50:02,2020-01-01 10:46:56,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16836,108,2020-01-01 10:55:02,2020-01-01 10:46:56,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16837,108,2020-01-01 11:00:02,2020-01-01 10:57:05,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16838,108,2020-01-01 11:05:02,2020-01-01 10:57:05,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16839,108,2020-01-01 11:10:02,2020-01-01 11:07:14,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16840,108,2020-01-01 11:15:03,2020-01-01 11:07:14,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16841,108,2020-01-01 11:20:02,2020-01-01 11:17:24,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16842,108,2020-01-01 11:25:02,2020-01-01 11:17:24,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16843,108,2020-01-01 11:30:02,2020-01-01 11:29:58,AVONDALE ROAD,40,23,17,Open,Avondale Road,53.359406,-6.276142
16844,108,2020-01-01 11:35:02,2020-01-01 11:34:53,AVONDALE ROAD,40,24,16,Open,Avondale Road,53.359406,-6.276142
16845,108,2020-01-01 11:40:02,2020-01-01 11:37:16,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16846,108,2020-01-01 11:45:02,2020-01-01 11:37:16,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16847,108,2020-01-01 11:50:02,2020-01-01 11:47:25,AVONDALE ROAD,40,26,14,Open,Avondale Road,53.359406,-6.276142
16848,108,2020-01-01 11:55:02,2020-01-01 11:47:25,AVONDALE ROAD,40,26,14,Open,Avondale Road,53.359406,-6.276142
16849,108,2020-01-01 12:00:02,2020-01-01 11:57:34,AVONDALE ROAD,40,26,14,Open,Avondale Road,53.359406,-6.276142
16850,108,2020-01-01 12:05:02,2020-01-01 12:00:40,AVONDALE ROAD,40,26,14,Open,Avondale Road,53.359406,-6.276142
16851,108,2020-01-01 12:10:02,2020-01-01 12:00:40,AVONDALE ROAD,40,26,14,Open,Avondale Road,53.359406,-6.276142
16852,108,2020-01-01 12:15:02,2020-01-01 12:10:49,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16853,108,2020-01-01 12:20:02,2020-01-01 12:10:49,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16854,108,2020-01-01 12:25:02,2020-01-01 12:20:58,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16855,108,2020-01-01 12:30:03,2020-01-01 12:20:58,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16856,108,2020-01-01 12:35:02,2020-01-01 12:31:06,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16857,108,2020-01-01 12:40:02,2020-01-01 12:31:06,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16858,108,2020-01-01 12:45:02,2020-01-01 12:41:39,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16859,108,2020-01-01 12:50:02,2020-01-01 12:41:39,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16860,108,2020-01-01 12:55:02,2020-01-01 12:53:01,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16861,108,2020-01-01 13:00:02,2020-01-01 12:58:22,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16862,108,2020-01-01 13:05:02,2020-01-01 12:58:22,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16863,108,2020-01-01 13:10:02,2020-01-01 13:08:31,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
16864,108,2020-01-01 13:15:02,2020-01-01 13:08:31,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
16865,108,2020-01-01 13:20:03,2020-01-01 13:18:41,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
16866,108,2020-01-01 13:25:02,2020-01-01 13:18:41,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
16867,108,2020-01-01 13:30:02,2020-01-01 13:28:49,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
16868,108,2020-01-01 13:35:02,2020-01-01 13:28:49,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
16869,108,2020-01-01 13:40:02,2020-01-01 13:38:59,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
16870,108,2020-01-01 13:45:02,2020-01-01 13:38:59,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
16871,108,2020-01-01 13:50:02,2020-01-01 13:47:25,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16872,108,2020-01-01 13:55:02,2020-01-01 13:47:25,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16873,108,2020-01-01 14:00:02,2020-01-01 13:57:34,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16874,108,2020-01-01 14:05:02,2020-01-01 13:57:34,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16875,108,2020-01-01 14:10:01,2020-01-01 14:07:43,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16876,108,2020-01-01 14:15:02,2020-01-01 14:07:43,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16877,108,2020-01-01 14:20:02,2020-01-01 14:17:52,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16878,108,2020-01-01 14:25:02,2020-01-01 14:17:52,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16879,108,2020-01-01 14:30:02,2020-01-01 14:28:02,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16880,108,2020-01-01 14:35:02,2020-01-01 14:28:02,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16881,108,2020-01-01 14:40:02,2020-01-01 14:38:11,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16882,108,2020-01-01 14:45:02,2020-01-01 14:38:11,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16883,108,2020-01-01 14:50:02,2020-01-01 14:48:20,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16884,108,2020-01-01 14:55:02,2020-01-01 14:48:20,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16885,108,2020-01-01 15:00:27,2020-01-01 14:59:47,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16886,108,2020-01-01 15:05:02,2020-01-01 15:00:12,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16887,108,2020-01-01 15:10:02,2020-01-01 15:00:12,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16888,108,2020-01-01 15:15:02,2020-01-01 15:11:40,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16889,108,2020-01-01 15:20:02,2020-01-01 15:11:40,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16890,108,2020-01-01 15:25:02,2020-01-01 15:21:48,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16891,108,2020-01-01 15:30:02,2020-01-01 15:21:48,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16892,108,2020-01-01 15:35:02,2020-01-01 15:31:56,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16893,108,2020-01-01 15:40:02,2020-01-01 15:31:56,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16894,108,2020-01-01 15:45:02,2020-01-01 15:42:07,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16895,108,2020-01-01 15:50:02,2020-01-01 15:42:07,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16896,108,2020-01-01 15:55:02,2020-01-01 15:52:16,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16897,108,2020-01-01 16:00:02,2020-01-01 15:52:16,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16898,108,2020-01-01 16:05:27,2020-01-01 16:02:24,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16899,108,2020-01-01 16:10:02,2020-01-01 16:02:24,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16900,108,2020-01-01 16:15:02,2020-01-01 16:12:33,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16901,108,2020-01-01 16:20:02,2020-01-01 16:12:33,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16902,108,2020-01-01 16:25:02,2020-01-01 16:22:43,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16903,108,2020-01-01 16:30:03,2020-01-01 16:22:43,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16904,108,2020-01-01 16:35:02,2020-01-01 16:34:31,AVONDALE ROAD,40,26,14,Open,Avondale Road,53.359406,-6.276142
16905,108,2020-01-01 16:40:02,2020-01-01 16:39:37,AVONDALE ROAD,40,26,14,Open,Avondale Road,53.359406,-6.276142
16906,108,2020-01-01 16:45:02,2020-01-01 16:40:16,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16907,108,2020-01-01 16:50:02,2020-01-01 16:40:16,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16908,108,2020-01-01 16:55:02,2020-01-01 16:54:15,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16909,108,2020-01-01 17:00:02,2020-01-01 16:55:11,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16910,108,2020-01-01 17:05:02,2020-01-01 16:55:11,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16911,108,2020-01-01 17:10:02,2020-01-01 17:05:20,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16912,108,2020-01-01 17:15:02,2020-01-01 17:05:20,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16913,108,2020-01-01 17:20:02,2020-01-01 17:15:29,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16914,108,2020-01-01 17:25:02,2020-01-01 17:15:29,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16915,108,2020-01-01 17:30:02,2020-01-01 17:25:38,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
16916,108,2020-01-01 17:35:02,2020-01-01 17:34:56,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16917,108,2020-01-01 17:40:02,2020-01-01 17:34:56,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16918,108,2020-01-01 17:45:01,2020-01-01 17:34:56,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16919,108,2020-01-01 17:50:02,2020-01-01 17:48:57,AVONDALE ROAD,40,26,14,Open,Avondale Road,53.359406,-6.276142
16920,108,2020-01-01 17:55:02,2020-01-01 17:48:57,AVONDALE ROAD,40,26,14,Open,Avondale Road,53.359406,-6.276142
16921,108,2020-01-01 18:00:02,2020-01-01 17:56:05,AVONDALE ROAD,40,26,14,Open,Avondale Road,53.359406,-6.276142
16922,108,2020-01-01 18:05:02,2020-01-01 17:56:05,AVONDALE ROAD,40,26,14,Open,Avondale Road,53.359406,-6.276142
16923,108,2020-01-01 18:10:02,2020-01-01 18:06:14,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16924,108,2020-01-01 18:15:02,2020-01-01 18:06:14,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16925,108,2020-01-01 18:20:02,2020-01-01 18:16:51,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16926,108,2020-01-01 18:25:02,2020-01-01 18:16:51,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16927,108,2020-01-01 18:30:02,2020-01-01 18:16:51,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16928,108,2020-01-01 18:35:02,2020-01-01 18:16:51,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16929,108,2020-01-01 18:40:02,2020-01-01 18:16:51,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16930,108,2020-01-01 18:45:02,2020-01-01 18:16:51,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16931,108,2020-01-01 18:50:02,2020-01-01 18:16:51,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16932,108,2020-01-01 18:55:02,2020-01-01 18:16:51,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16933,108,2020-01-01 19:00:02,2020-01-01 18:16:51,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16934,108,2020-01-01 19:05:02,2020-01-01 18:16:51,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16935,108,2020-01-01 19:10:02,2020-01-01 18:16:51,AVONDALE ROAD,40,27,13,Open,Avondale Road,53.359406,-6.276142
16936,108,2020-01-01 19:15:02,2020-01-01 19:12:00,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16937,108,2020-01-01 19:20:02,2020-01-01 19:12:00,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16938,108,2020-01-01 19:25:02,2020-01-01 19:22:10,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16939,108,2020-01-01 19:30:02,2020-01-01 19:22:10,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16940,108,2020-01-01 19:35:02,2020-01-01 19:32:19,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16941,108,2020-01-01 19:40:03,2020-01-01 19:32:19,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16942,108,2020-01-01 19:45:02,2020-01-01 19:43:45,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16943,108,2020-01-01 19:50:02,2020-01-01 19:43:45,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16944,108,2020-01-01 19:55:02,2020-01-01 19:43:45,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16945,108,2020-01-01 20:00:02,2020-01-01 19:43:45,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16946,108,2020-01-01 20:05:03,2020-01-01 19:43:45,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16947,108,2020-01-01 20:10:02,2020-01-01 20:07:54,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16948,108,2020-01-01 20:15:02,2020-01-01 20:07:54,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
16949,108,2020-01-01 20:20:02,2020-01-01 20:18:03,AVONDALE ROAD,40,25,15,Open,Avondale Road,53.359406,-6.276142
46825,108,2020-01-03 00:05:02,2020-01-02 23:55:17,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46826,108,2020-01-03 00:10:02,2020-01-03 00:08:52,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
46827,108,2020-01-03 00:15:02,2020-01-03 00:08:52,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
46828,108,2020-01-03 00:20:02,2020-01-03 00:18:51,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
46829,108,2020-01-03 00:25:02,2020-01-03 00:18:51,AVONDALE ROAD,40,28,12,Open,Avondale Road,53.359406,-6.276142
46830,108,2020-01-03 00:30:02,2020-01-03 00:29:00,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46831,108,2020-01-03 00:35:02,2020-01-03 00:32:53,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46832,108,2020-01-03 00:40:02,2020-01-03 00:32:53,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46833,108,2020-01-03 00:45:02,2020-01-03 00:43:02,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46834,108,2020-01-03 00:50:01,2020-01-03 00:43:02,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46835,108,2020-01-03 00:55:02,2020-01-03 00:53:11,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46836,108,2020-01-03 01:00:02,2020-01-03 00:53:11,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46837,108,2020-01-03 01:05:02,2020-01-03 01:03:21,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46838,108,2020-01-03 01:10:02,2020-01-03 01:03:21,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46839,108,2020-01-03 01:15:02,2020-01-03 01:13:30,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46840,108,2020-01-03 01:20:02,2020-01-03 01:13:30,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46841,108,2020-01-03 01:25:02,2020-01-03 01:23:38,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46842,108,2020-01-03 01:30:02,2020-01-03 01:23:38,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46843,108,2020-01-03 01:35:02,2020-01-03 01:33:48,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46844,108,2020-01-03 01:40:02,2020-01-03 01:33:48,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46845,108,2020-01-03 01:45:02,2020-01-03 01:43:57,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46846,108,2020-01-03 01:50:02,2020-01-03 01:43:57,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46847,108,2020-01-03 01:55:02,2020-01-03 01:54:06,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46848,108,2020-01-03 02:00:02,2020-01-03 01:54:06,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46849,108,2020-01-03 02:05:02,2020-01-03 02:04:15,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46850,108,2020-01-03 02:10:02,2020-01-03 02:04:15,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46851,108,2020-01-03 02:15:02,2020-01-03 02:14:24,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46852,108,2020-01-03 02:20:02,2020-01-03 02:14:24,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46853,108,2020-01-03 02:25:02,2020-01-03 02:24:34,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46854,108,2020-01-03 02:30:02,2020-01-03 02:24:34,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46855,108,2020-01-03 02:35:02,2020-01-03 02:34:43,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
46856,108,2020-01-03 02:40:02,2020-01-03 02:34:43,AVONDALE ROAD,40,29,11,Open,Avondale Road,53.359406,-6.276142
